Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
C550_A1_G1	0	0.055995211361319	0.310065265744459	0.576770440877583	0	9.47665622344595	1.90073590405542	0	0.103963188975293	0	4.1931113447143	0	2.40003081271262	0.688116363505377	0.481590076782205	0	0.664765211286648	0.313181728260111	0.577672345089939	0.421901974573448	0.364881272959226	0	0.77	-0.0178938641136952	1.12499492131466	22.5294373643439
C550_A1_G2	0.738262771952395	0	0.731572422921585	0.155404064014528	0	13.8219126786849	3.2472775786125	0	0	0	1.56482091204811	0	0.896652587639811	1.6103370427797	0.0932077598073617	0.634450880764521	0.266731132106102	0.477132176536426	1.39859837683818	0	0.0991844036626591	0	0.245	0.0437831069259832	1.09011512770935	25.7355447883688
C550_A1_G7	0	0.446847293581063	0	1.41490733593072	0	14.5341630602256	2.9205380181078	0.130008323683175	0	0	5.90428952741266	0	0.754639563335605	0	0	0.113378064681618	0	0.0641917346401116	0	2.23097760730611	0.107461130737096	0	0.1	0.0961787111222983	1.11065887560504	28.6214016596415
C550_B1_G1	0.671496761384035	1.20737915431214	2.39132825337234	1.93869784415755	1.79571017709472	3.80816003938977	0	0	0	0	3.58297293327982	0	2.06714974045783	1.01073844071684	1.3254847625791	2.69291459704394	1.72104017470677	0	1.00964243913471	0	0.341440676380909	0	0.996	-0.0589331669966085	1.09523300590256	25.5641559940105
C550_B1_G9	0.256830732080297	0	0	0.619844004994585	3.63834762637194	3.13912985611325	0.402873620302276	0	0	0	0.719347923068535	0	1.42222861303065	0.817363404963553	0	0	1.78650170016946	2.05784907696587	0.437665955878619	0	0	0	0.033	0.155823308436436	1.03154045054199	15.297982513939
C550_C1_B1	0.251435826597459	0	0.130369368666567	0.555609931301344	0.911340332445424	0	3.35295326268008	0	0	0.306256471283648	0	2.68202742314263	0.0533608898499511	0	0.0544610244110183	0.467908339544557	0.22569660743588	0	0	3.54547353149679	0.205373966552906	0.162385522017616	0.112	0.0900578945552436	1.15402863028439	12.9046524974259
C550_C1_G1	0.258238246089517	0.331324469896876	0	1.07185342590085	1.46714987013162	0	1.43301000277212	0	0.492175259356328	0	0.735147186735141	0.158901374388267	0.683280298903113	0	0	0.352102060364444	0.331201373435913	3.96714340555395	0	7.81596714504298	0	0.583920387449685	0.748	-0.0167989938584091	1.18681234390921	19.6814145060208
C550_C1_G10	0	1.34375432500613	2.53700342554718	0.396901092357435	0.657991563084387	0	3.35757401567633	1.4750270348916	0	0	2.80681247837283	0	1.0039189764305	2.27055852686718	0.724047278576978	1.80073969510145	2.79662917014955	0.22790047625799	1.60475765885416	0	0	0	0.176	0.062039319571979	1.03946788725479	23.0036157171737
C550_C1_G4	0.593475274869507	0.403559303646264	0.224011065992158	0	0	0.893120642541278	0	0	0.375391142588769	1.04083055442042	0	0.516975332414135	0	4.6766083586811	0.370220949246187	0	0.68374990101887	0.134574797856354	0	6.85598803800619	0.199289686188486	0	0.1	0.0959952534548137	1.15052579530267	16.9677950474697
C550_C1_G7	0	2.0220671418999	1.7682132349657	0	0	1.04977111640019	1.29830308003549	0.374879803474174	0	0.628141049895253	0.575596405808801	0.191808518118394	0.747194231120079	0	0.662781441479015	1.68606795203428	0.709274792276971	0.854104070680905	0	0.142967592506064	1.44489189281125	0.175203895713641	0.469	0.0103728178119682	1.05627264703634	14.3312662192201
C550_D1_B1	2.70553475906645	0.73603999539647	0.0865231220657945	0.870316008389938	0	0.543769239766088	0.803472456847776	1.6056038694546	0	1.05317952188928	0.675255347446214	1.59644016888825	0.567705674489745	0.926162025414726	0.856517150470399	0.483220097101364	1.36201412226209	0.870382944051504	2.64011884696478	0	0	0.703879662735323	0.77	-0.0179670995653674	1.08919244821404	19.0861350127008
C550_D1_G10	1.55643495443509	0	0.788101240051526	0	0.359294170994313	0	0	3.33033857549804	0.771337229944566	0	1.02761115912612	1.24399743456553	1.16948273843393	0.41733552853614	0.507368589387824	0	0.874387568591838	0.341552556332765	0	3.78336337835034	0.39176250104218	0	0.886	-0.029569489604364	1.12393210675146	16.5623676252902
C550_D1_G5	0.439378600115563	0	0.626305990618168	0.0946424162279774	0	0	0.66763051548006	1.0867701392663	0.638048763477501	0	1.32371757239804	0.651701365524885	0.610587755134918	0.0628763565330641	0	0.437406603968956	0.00450418760240158	0.100842694951116	0	0.105647609369678	0.751197664422072	0	0.186	0.058678838758119	1.08403714175332	7.6012582350907
C550_D1_G8	0	0	2.38555380215285	0	5.08705828310429	0	0	0	0	0.0410128029030293	0	1.43498241656119	0	5.62857819082909	0	0.617011306641592	0	0	0	1.32333930565991	0	0	0.755	-0.0173084158615005	1.12471264809601	16.517536107852
C550_D1_G9	0.366531116503533	0	0.875496915402946	0.578947905414148	0.938333307891123	1.56627868854758	2.83295500385571	0	0	0	0.947894560170094	0	0.449130956910525	3.18154896888294	0	2.72326163033214	0	0.457708126596728	1.23104726824142	0	0	0	0.017	0.201550209394394	1.0000122391253	16.1491344487489
C550_E1_G3	2.83601552878634	0	0.817868777352775	0	0	3.11639470115986	3.09752385584348	0	1.39958175696953	0	0	3.58789720217667	0.63953055368156	2.43661872520154	0.23025923781233	2.39232214801181	1.66020396716973	0.428546003532162	1.49021512871296	0	2.64334537111944	0	0.174	0.0628692448426598	1.0572797614872	26.7763229575302
C551_A1_B1	0.429608847845555	0	0.00812873834362615	0.218739392869875	0	5.2379106251036	0	0	0.0577757285905661	0	0	2.06132508277512	0.323347118454929	2.73688215760771	0	0	0	0	0.131103382437722	0	0	0	0.727	-0.0145550865109486	1.15610057997871	11.2048210740287
C551_A1_G1	1.05088569234067	0	0.632242962791733	0	0	7.58554770879292	0	0.234773019244028	0	0	1.51166673873845	0	0.287912596427333	0.0153759573682149	0.0255090648606603	3.212917367633	0	0	0	0.224387858164227	0.483825374131853	0	0.884	-0.0289354574800958	1.11624705520775	15.2650443404931
C551_A1_G10	0.131798392364382	0	0.230590502582909	0	0	1.97153866549935	0.46098203869445	0	0	0	0	0.3067478864618	0.00548254477462048	0	0	0	0.0618055316803602	0	0	9.33963776668905	0.0308972067428329	0.0132789468841513	0.33	0.0281447492456502	1.37905527301036	12.5527594823739
C551_A1_G2	0.138420046610347	0	0.380852306903323	0.859243366256551	0	8.80190466808535	1.31841559721898	0	0	0	0.0942662774232917	0	0.433042613592631	0	0.00834731136426435	0	0.367676533884166	0.114248461559502	0	5.11853084444374	0	0	0.121	0.0844973781652344	1.10602974582879	17.6349480273421
C551_A1_G3	0	0	0.332902856473375	0	0	7.32324025526257	0	0	0.268730283596556	0	1.01128707877176	0	4.09183536854647	1.27024531117969	0.126416859924353	0	0.172228185765561	0.232502469789998	0	1.79754449817049	0	0	0.575	-0.0011602966343983	1.10183625342551	16.6269331674808
C551_A1_G4	0.437808227408119	0	0	0.408917813493802	0	4.75466383091958	0.59213683271859	0	0	0	0.825589128620347	0	0	3.53671468624396	0.0746642546975947	0	0	0	0	0.220538991772577	0.392934108024353	0	0.555	0.00105762533169487	1.1231654681114	11.2439678738989
C551_A1_G5	1.0423181823667	0	0.0911731959186903	0.544612038450028	0	8.02859551553056	0.0128975810232005	0	0	0	1.70319435174058	0	0.427912594408036	0	0	0.0563555760915041	0.00479130677091973	0.0264003340077157	0	1.41381058272311	0	0	0.688	-0.0115194535829895	1.15537097605854	13.352061259031
C551_A1_G6	0.9652187732469	0	0	0.941921826373698	0	4.62937558269915	1.42963308307287	0	0.768264398327072	0	0.769002728442553	0	0.666527036855397	0.000621996700704849	0.016980392883049	0	0.636521200341972	0.201366418424712	0	1.7868559277371	0.415573307941064	0	0.671	-0.0101081581507633	1.10938135424845	13.2278626730462
C551_A1_G7	0	0.242581598026105	0.233052861211441	2.42983484422683	0	7.49391784095641	0	0	0	0	0.473499483253455	0	0.532865974661796	0	0	0.00517408911674467	0.173034893979699	0.0225244423571777	0	1.56329346245104	0.15232616320929	0	0.119	0.0856358316039044	1.11239622315679	13.32210565345
C551_A1_G8	0.707216340059897	0	0.362457534512697	0	0	1.14568278190075	0.00503708111582278	0	0.787090577926284	0	1.33668697064977	0	0.0999791683210471	4.13586578489587	0.269324891477929	0	0.186559361712918	0	0	1.99117946279062	0	0	0.608	-0.00430331128159114	1.13758599502313	11.0270799553636
C551_A1_G9	1.51329230321279	0	0.289755967761066	1.15110676711812	0	7.01254963357974	3.27942716602303	0	0.286056561775503	0	0.34633787816256	0.836320013669326	0.772599827414565	0.253018381353964	0	0.0591380886790829	0.309277329662911	0	0	3.26936219544739	0.177455774647677	0	0.185	0.058749742547057	1.0905122746363	19.5556978885077
C551_B1_B1	1.06590767399873	0	0.556353198561863	0.603855065854325	0	6.59807779588709	0	0	1.08681206429437	0	1.1488729631824	0	0.487328035284258	0	0.253414521585074	0	0.427837458172183	0.0585409698393006	0	1.09353829779644	0.174176468833034	0	0.771	-0.0180695151588303	1.12818963358962	13.5547145132891
C551_B1_G1	0.0527702272038838	0.0965159966761369	0	0	0	6.47450916045814	0	0	0.534874393910402	0.526632014934364	1.679999003123	0	0	0.50191306833893	0.0811617316846542	0	0.416134415481226	0.0170482485080843	0	2.99812932434179	0.410839642589561	0	0.695	-0.0123799552658285	1.14684585400262	13.7905272272502
C551_B1_G10	0.200876838774686	0.531575110341841	0	0	0.992111760933716	2.03292033291144	0.177990262328182	0	0	0	1.11864196723905	0.211936682620858	0.416541980210739	5.30559273242156	0	0	0	1.77423614436453	0	0.173848828055661	0	0	0.853	-0.0261683572436948	1.14533586672581	12.9362726402023
C551_B1_G2	1.85821050075593	0	0.730984448147633	2.51277212482113	0	4.31995318804857	0	0	0	0	0	1.17237091320354	0	0.0911939573588872	0	0	0.107871994583412	1.47944565807077	0	1.33013275527032	0.477089028458105	0.0480254285063337	0.855	-0.026456341930716	1.12998955437843	14.1280499972246
C551_B1_G4	0	0.364977429204331	0.0959279528254807	0.449262809310216	0	9.86295385600858	0	0	0	0	1.17025835197964	0	0.456732667835529	0	0.00249034941803747	0.179037441722299	0.0778487203650268	0.0810400302484182	0	1.7477317534775	0.510121681511123	0	0.641	-0.00670720845696132	1.1506483875178	14.9983830439062
C551_B1_G5	1.85557033464811	0	1.78233485044955	0	0	4.49769174919348	0	1.56678922118443	0	1.83660149704157	1.98523581472172	0	0.263686225620263	2.186537903802	0.628545906231752	0.970668910513589	0	0.897142805514783	0	1.38153207310182	0.798010647002432	0	0.889	-0.0300265867960522	1.09612921395021	20.6503479390255
C551_B1_G6	2.2176712951352	0	0	0.483810776994345	0.963835875460698	1.01558910229733	0	0	0.775715694654346	0	0	0.582976827245796	0.990037525759655	1.57350509746173	0.533176509454899	0	0	0	0.191518202682424	0	0.419587379901368	0	0.925	-0.0347012349606417	1.10503549957236	9.74742428704779
C551_B1_G7	0.257984993955931	0	0.101153274277226	1.5611711000434	0	6.39226521328597	0	0	0	0	1.51972631679958	0	0	3.22347935015353	0.0684676490230685	0	0	0	0	1.3899125192298	1.1947976038103	0	0.683	-0.0110935583890787	1.12712140031233	15.7089580205788
C551_B1_G8	0.206247085535902	0	0.094174836706267	0.530865586062396	1.22225985895851	2.19699054627546	2.80407440563737	0	0.155158641731542	0	2.38055861704038	0	0.192918255377917	4.63809506944015	0	0.728330419412467	0	0	0	2.17426534238607	0.354731916657816	0	0.541	0.00206622589856099	1.11256601189276	17.6786705812223
C551_B1_G9	1.40886431375031	0	1.0459939734024	1.3707683485384	0	2.9869399120028	0	0.135499058506222	1.7288759982697	0	0	1.22603190796059	0.802541336844232	2.675005486896	0.025936600248794	0.394526324850462	0	0.226174106168529	1.03334518840561	0	0.255644145371759	0	0.883	-0.02877329628773	1.09734478192564	15.3161467012158
C551_C1_B1	2.26138350341681	0	0	0	0	4.14007287427784	1.09988700766233	0	0	0	0	0.647048476663412	0.137575111258152	0.624846598445445	0	0	0	0	0	0.946359637482255	0.472874666114075	0	0.818	-0.0229288917109933	1.11929240857456	10.3300478753203
C551_C1_G1	0	0	0.210905489352301	0.202744810435226	0.540166714078093	3.57678543019939	0	0	0	0	0.519930648475922	0.256971885019392	0.381573357135016	1.40727006963558	0.185444469903617	1.21861181267359	0.233120031305165	0.261554496063018	0	1.63934850152582	0.581529209977118	0	0.755	-0.0172456513641218	1.10629413194406	11.2159569257792
C551_C1_G10	0.647181059434205	0	0	0	0	4.50295872121338	1.38722421069709	0	0.598653501128622	0	2.19794921232048	0	0	0.226392465381735	0.0497468501452768	0.481125538820089	0.37646959777044	0	0	1.47064259503886	0.174918463534949	0.233130825599596	0.54	0.00227055240360823	1.11687578030129	12.3463930410847
C551_C1_G2	0.383002558948296	0	0.636925525016252	0	2.01823377551145	4.6493255191804	0.703881040030131	0	0	0	1.16001912982568	0	0.134133150754713	1.32760678668554	0.112698207183356	0	0.0788436455209496	0	0	0.319489223819993	0	0	0.812	-0.0222116459815493	1.130668832635	11.5241585624768
C551_C1_G3	0.549496940175424	0	0.119902206462648	0.252732476423267	0	3.52158609247837	0	0	0.0630971337888629	0	0.108878783608348	0.494055620996565	0	0.820942105477728	0	0.44398562060387	0.459268529846019	0.418112964862322	0	2.29485800959118	0.387310619952886	0	0.533	0.0034707204742743	1.11518297141043	9.93422710426749
C551_C1_G4	0.125801679835674	0	0.119034779939205	0	0	6.84938288960961	0	0	0.0518474504458872	0	2.51736377274313	0	0	1.63166435845349	0	0	0.00889077858262445	0	0	1.78803651475799	0	0	0.773	-0.0184136725280207	1.15286192392836	13.0920222243676
C551_C1_G5	0.182727424831491	0	0.642060674096603	0.167755082061607	0	3.28559605578761	0.293936665044786	0	0	0	0.952232871213921	0	0.616087193117189	3.78677306139139	0.0562659947493689	0	0.0220558765199222	0	0	0.610289064067789	0.0698989727896309	0.0819042476703873	0.773	-0.0184534835988832	1.12171787183583	10.7675831833417
C551_C1_G6	0.128621258570626	0	0.104665684780248	0.135834888252322	0	4.84098119086668	0	0	0	0	0.335121733890284	0	0.259717722748736	0	0	0	0.102356090112162	0.0240241263661189	0	6.00254454631948	0	0	0.523	0.00437754666104421	1.22722248536692	11.9338672419067
C551_C1_G7	1.07660531702249	0	0.23153357043569	0.237145094100144	0	4.37255315458349	0.0148504539382674	0.0304064979409959	0	0.757130198108727	0.773014055760478	0	0	2.85335063709879	0.0625540761905905	0	0.35396637771377	0	0	1.32140382672816	0	0.00105004360977088	0.701	-0.0129022325756937	1.11614835667499	12.0855633032314
C551_C1_G8	1.03303472370164	0	0.00341207924877256	0	0	5.96396768220941	0.348485257025444	0	0	0	0.851070844650393	0	0.202685739799455	1.35216756208112	0.0868254544702126	0	0	0	0	1.50494215024777	0.163695741058508	0	0.733	-0.0151437626442818	1.12365288664146	11.5102872344927
C551_C1_G9	0.191135726198846	0	0.862938910059527	0.273054247545813	1.80805174627122	3.93106132232412	0.789764233731187	0	0	0	0	0.0177356302793117	0.644704480919115	0.648854719319371	0	0	0	0.905544846952483	0	1.76123099959331	0.288439929623222	0	0.651	-0.00795562888434603	1.10234095867831	12.1225167928175
C551_D1_B1	0.63452615280272	0	1.17757547819952	0.248327140625467	0	4.42750202170614	0.43260999119215	1.31810829411359	0	0	0	0	0.453998534649476	0.22627906685416	0.0197451279163844	0	0.523047425553987	0.00591866703155995	0	1.06591930318001	0.337393460385907	0.176769943634776	0.34	0.0256016436904333	1.08224925829179	11.0477206078459
C551_D1_G1	0	0.157319637247161	2.41439224412257	1.03504832070053	0	4.41614493051727	0	0	0	0.787687516917473	0	1.77482099379375	1.28734936174182	1.49412703598011	0.438982620550184	0.58469399176753	0.724864733510075	0	1.25061665338951	0.157510548388055	0.2583844101642	0.54404025959677	0.689	-0.0115926759887949	1.08630744941774	17.325983258387
C551_D1_G2	0	0	5.54982494122684	0	0	9.82178143852564	0	0	0	0	0	1.43193006439786	0.55820662485844	0.235927829465417	0	0.568005379109557	0.051695116171469	0.0253050221852684	1.17192755885445	0	0	0	0.297	0.0334983425965646	1.08272671853035	19.4146039747949
C551_D1_G3	0.207895661150039	0	0.61813666164333	0	0	12.9395451229512	0	0	0	1.57820311272655	0	1.84603824220814	0.0572653999180943	0	0	0.0841825567130934	0.469907610714643	0.152140475110868	0	5.22324993170991	0.304673926377598	0	0.102	0.0941450561966827	1.10931892626751	23.4812387012235
C551_D1_G4	0	0.10178489015362	0.0288368652488142	0	1.23127901101934	5.06028534311968	0	0	0	0	0	2.88059218492739	0.425980644888061	0	0	0	0.504843857108865	0	0	12.2452235319065	0.317857304030662	0	0.027	0.166858338639479	1.17223691903226	22.7966836324029
C551_D1_G6	0.236560477819789	0	0.161882792935899	0.496164028262533	0	6.87285451596737	0.329210868699937	0	0.266109581102534	0	2.18066816273721	0	0.802501955560518	5.33119976713975	0	0.692377258253027	0	0	0	1.85199979715012	0.165605539626018	0	0.359	0.0224555071723133	1.10672074861171	19.3871347452547
C551_D1_G9	0.268513935018759	0	1.92679057766466	0.243086335229846	0	7.33358490683754	1.20525255545635	1.38216703654979	0	0	1.4880234196409	0	1.56797019515897	5.43305608242551	0.341594955704738	0.122824567448015	0.905677365266855	0	0	0.734414763340575	0.398354049381647	0	0.756	-0.017354412914282	1.09497073793285	23.3513107451242
C551_E1_G1	0	0	0.130801450223769	0.0231605284086683	0	0	0	1.00925974650452	0	0.670985034259248	0	1.70928720198654	0	0	0.134063031468413	0	0.728848753731204	0.508377362756092	0	7.32429150485274	0.411453305282703	0.0222375918969539	0.858	-0.0269708943484611	1.33407712965709	12.6727655113709
C551_E1_G3	1.19438893654752	0	0.506039724601948	0	0	4.05089759228656	0	0.257589559627281	0.957770649683867	0	0	1.12679514860013	1.76873477035535	0	1.13189635805234	0	1.10503860110765	0.76169371248526	0	4.82543158220417	0	0	0.818	-0.0228069596063738	1.13153617655898	17.6862766355521
C552_A1_B1	0.565036411960056	0	0	3.88053437106855	0	5.82956261472112	0.221217191486722	0	0.554269529669331	0	5.14017009753804	0	1.05277326910172	0.250603077030148	0	0	0	0.118566449132032	0	1.0618838680111	3.85386142863311	0	0.151	0.0725453480592805	1.10988487929193	22.5284783083519
C552_A1_G4	0.772450660083885	0	0	0.310565372661461	0	6.30749839005325	0.111485361564257	0	0.845358980124434	0	2.97438715815958	0	0.0793501602668186	0.717313002675149	0	0	0.325580459495533	0.697976662813478	0	1.60903818316444	0.983548726222686	0.418746085361647	0.431	0.0138395967181143	1.11275987610455	16.1532992026466
C552_B1_B1	0.918658259110081	0	0.131541684358982	4.11923081473253	0	12.5856145456127	0.651355231891277	0	0	0	0.64531454253391	0	0.253032198173001	0.566085834372315	0	0.178456716209495	0	1.19525803484758	0.58782596229116	1.2041265773272	0	0	0.648	-0.00770681626151549	1.15359348271871	23.0365004014602
C552_B1_G2	2.05116333904157	0	0	0	0	5.69061501033095	0	0.298482054475333	0	0	1.13692316103199	0	0	3.73764967451139	0	0	0	0.327801975044074	0	3.19238977515175	0.0914712092937315	0.102284504542226	0.1	0.0958844574817738	1.07232679484794	16.628780703423
C552_B1_G4	10.0029523867096	0	1.39357316027051	0	0	9.39228231295643	0	0	2.48168353065841	0	0.20642252901116	4.00979024520067	0	0.429951066295629	0	0	0.444950702243027	0.716783896001898	0.430521293712689	0.466158061541479	0	1.13711045821432	0.618	-0.00524846154679034	1.12594390643269	31.1121796428158
C552_B1_G9	8.76908863916176	0	0.448350344578676	0.0644993265552238	0	1.0700308542147	0.565254701121078	0.760977497789109	0.37937579040735	4.26196815068833	0	0	0	3.74774760252253	0.195675021072843	0.0101148125643351	0	0	7.62758368428751	1.23260923354869	0	0	0.014	0.214720390566577	1.0115195578158	29.1332756585121
C552_C1_B1	0	0	0	0	0	12.0776347109099	0	0	0	0	2.94125383094691	0.802348731658061	0.452192076093261	1.20847774680585	0.112394285056098	0.139338706269998	0	0.0171335844142031	0	4.97719457745812	1.12737011323523	0	0.506	0.00646905969289501	1.1428588300204	23.8553383628476
C552_C1_G3	0	0.818525831621091	0	0.190640047034678	0	1.98084110345517	7.58826854467957	0.646682427273239	0	0	1.07436057639458	1.48002256001424	0.571018654329476	0	0	0.238960314447365	0.708188008377761	0.445706523564732	0	24.5432922949213	0	0.950597170963669	0.001	0.457285318443157	0.966327319490255	41.2371040570768
C552_C1_G5	0.644932812035476	0	0	0	0	6.47424645693627	1.02334014893758	0.00248881278793202	0	0.353799491422493	3.61114920436091	0	0	7.37160080673703	0.201826097586198	2.64275594480999	0	0.139745297373165	0	4.68207961811727	0.151854871791169	1.16894843309984	0.015	0.204533998210691	1.02515273813635	28.4687679959953
C552_C1_G8	0	0	0	1.27071826840177	0	4.17651582514429	0	0	0.267653591704381	0.115702908411704	0	5.25012002063477	0.0757643081990571	0	0.0370516149006576	0	0.30685766519725	0.114910479061822	0	21.2649056748687	0.782354272267929	0.650836014852847	0.001	0.418112096682001	1.03383945689738	34.3133906436452
C552_D1_B1	0	0.0408481288174713	0	0.422631608160895	0.957892665476512	0	0	0	0.66510211511222	0	0.117264781366882	0	0	1.03642145937719	0	0.734578836044731	0	0.129346251523538	0	14.5497359482911	0.308947159070408	0.77733272323196	0.005	0.32182953723908	1.14872532350368	19.7401016764729
C552_D1_G1	0	4.23094445868279	0.618829500728806	0	1.36517980387793	4.05375307802825	0	0	0	1.223345998209	0.369551290024914	1.13876106333247	0.412918169451934	0	0	3.77413295383741	0	0.832529651897757	2.64710348951036	0	0.277078412035568	0	0.672	-0.0102351851595079	1.08030785665095	20.9441278696172
C552_D1_G10	0	7.66825271628958	0	5.29895071876968	0	0	4.07455903800891	0	0.340443974464471	0	1.89401140289029	0	1.60602672060799	0	0	3.83354893146466	5.49229647715985	0	0	0.2373162776215	7.16510132435586	1.1927515967622	0.37	0.0211480755830862	1.06650429545087	38.803259178395
C552_D1_G5	0	0.534631302198991	0	0.220004383664784	0	2.26031001176524	0	0	0	0	0.175985388237066	0	0	0	0.0921569054658039	0	0.320164617292603	0.147143447975983	0	8.10133191743148	0.334171719052625	0.172134791603278	0.112	0.0902213819116767	1.26135537677908	12.3580344846879
C552_D1_G6	0	0.91009650260254	0	0	0	1.15454934455348	0	0.260574490494776	0.21506306523337	0	0	2.76569954473232	0.262502144099385	0	0	0	0.226146394737392	0.232315514659736	0	16.039535446421	0.524224851654706	0	0.00900000000000001	0.254259013330688	1.21426385738787	22.5907072991887
C552_D1_G7	0	0.407985562512582	0	0.695167776548787	0	5.4559787937592	0	0	0	0	1.22754001308997	0	0.287788980808949	0	0.237826923180907	0	0.667582230504593	0.347847217155161	0	5.41844962569109	0.514192563543474	0.28341857307197	0.1	0.095866940446614	1.10587644995529	15.5437782598667
C552_D1_G8	0.14736161567025	0	0.105232349546724	0.531165738291338	0.234471296053264	2.02801565652252	0	0	0	0	2.16899805034947	0	0.0952068735272573	2.11008905387565	0.0769198699861186	0	0.0228260350942216	0	0	5.61192562310331	1.12494680847518	0.175969503226501	0.081	0.112733962033106	1.12457003822411	14.4331284737218
C552_D1_G9	0.306039740559146	0	0	0.543060580595272	0.0931856800813829	4.21894482645987	0	0	0	0	1.569327403932	0	0.846211017501809	0	0	0	0.288140448118903	0.138602254044034	0	5.39383856336359	0.350594186988946	0.276283043662447	0.336	0.0266856483026903	1.15824972191799	14.0242277453074
C552_E1_B1	0	0.718086493870432	0	0	0.0307844169003759	0	0	7.06482773442307	3.96371379437955	0	7.25737406206884	0	4.51852736950718	17.2230920677698	0	0	0	0	0	3.0627354951436	0	0	0.02	0.180720531407515	1.04284035952368	43.8391414340629
C554_A1_G6	0.334230484099058	0.653600214318584	0.162808195349287	0	0	3.12006509684212	0	0.395275410622212	0	2.29969088787126	0	2.35994430787033	0	0	0	0.95200253034323	0.394055396756873	0.250878694370882	0	3.88035372284283	0	0.278944862269914	0.1	0.0961080762382418	1.12146454840311	15.0818498035566
C554_B1_B1	0.620910958961108	0.975833725911265	0	0.592290564066966	0	1.04652535165919	0	0.736119002327874	0.976939435512622	0	0	2.31587757003798	0	0.666829921314779	0.422969705693164	0	0.993785028055885	0.197835389264244	0	1.27755177029213	0.614460265995555	0.61414505686849	0.185	0.058899334820378	1.09385773875483	12.0520737459613
C554_B1_G10	1.08388952468756	0	0	0.0947342803580249	0	4.26237142604466	0	3.98772924234204	0	1.06182608542993	0	0	0	1.58123162002224	0.753621409200338	0.355868137538904	0.0420322347571281	0	0	0.787788930404399	0.136687997267216	0	0.099	0.0985260007984423	1.07244446061931	14.1477808880524
C554_B1_G7	0.0973068376061464	0	0	0	0	0	0.0968451273715269	2.12279469681215	1.09488004817158	0.490297221251879	0.548461840177308	0.737695338243766	1.37720934851435	3.45315368514667	0.241363565025484	0.481742717535428	1.72091606838226	0.866738533158129	0	0	1.58467804726368	0.578503511056939	0.7	-0.0126826798454323	1.10070259309028	15.4925865857173
C554_B1_G8	1.34818190731642	0	0.498021917093822	1.36017519268364	2.34071488432476	1.81462572297503	0	0	0	0	1.08751868994586	0	2.72344368069966	0	0	0	0.604874695396363	0.0731984309154344	0	2.39958335218317	0.389313868304277	0.00199585965751655	0.665	-0.00958391084898612	1.09906949348755	14.6416482014959
C554_B1_G9	0.163794920704998	0	0.156476240499492	3.67312927947825	0	4.74215867758558	0.294942778279317	0	0	0	1.63333729788844	0	0.619484589883168	0.0772530711683892	0	0.122399313757182	0.0489344857877495	0.135113185578673	0	1.44475766315608	0.106368202919665	0	0.02	0.181705156279826	1.0619442083699	13.218149706687
C554_C1_B1	0.280184390566821	0	0	0.775953051987557	0	2.22015856190855	0.245421749701713	0.137281892072525	0	0	0.164739914895289	0	0.0911914675526994	5.57425473376942	0.806530863263976	0.941074867265698	0.123912278999527	0	0	2.15507966028677	0.422136425712851	0	0.203	0.0548124529230532	1.12021608836664	13.9379198579834
C554_C1_G10	0.646968098250079	0	0	0.290233052863681	0.438221382462676	0	0	0.620294240271407	0.243866802204751	0	0	1.64915579362401	0.265016033711537	6.0273965813665	0.247088857614832	0.757074056586544	0	0	0	5.61948241344152	0.635189543404367	0	0.359	0.0224831643695947	1.18690847191078	17.4399868558019
C554_C1_G3	0.982517240322845	0	0	0	0	2.7422888592962	0.0866159472797941	0.0801179806424326	0.0474007082293516	0	0.0401938588010298	0.0987241569377509	0	3.85865246734526	0.249208566552477	3.05068916722858	0	0	0	4.14120631960906	0	0.049532355851431	0.249	0.0429573636291241	1.12893834002725	15.4271476280962
C554_C1_G5	0.0600877885501155	0	0	0.243597166570043	0	4.37572837866851	0.490905779708506	0	0	0	1.22526846716067	0	0	6.77881757384666	0.184935364647503	0.666888130082803	0	0	0.617061686513988	0.473361563705155	0	0	0.403	0.0167584618334565	1.13654414185619	15.116651899454
C554_C1_G6	0.0886350198831136	0	0	0	0	0	3.59885940523649	0.157145887178578	0.00673446352351536	0	0.106614743561347	0	0	3.81849732332197	0.207892605236619	3.82443090904873	0	0	0	5.81107586853109	0.0198279189854985	0	0.149	0.0736511314356886	1.14044956928033	17.6397141445069
C554_C1_G7	0.329986428307346	0	0	0	0	2.25663826903944	0.694830320153415	0	0	0	0.478235014460904	0	0	8.16533042785265	0.305404165729156	0.496223339349532	0	0	0	4.49538790210367	0.0626107381578824	0	0.244	0.0438437730421221	1.17212812912354	17.284646605154
C554_C1_G8	0.363152582613946	0	0	0.0531407100104356	0	1.27831180822648	0	0.100338251848998	0.0358170112448534	0	1.02665959007341	0.302782006965809	0.201304889232642	1.32289732712983	0.0228783629158586	0.2507953263716	0	0	0	9.65115329395054	0.133897349950716	0	0.409	0.0159546580427822	1.33075642121798	14.7431285105351
